SETTLEMENT_DATE,CUSIP,SYMBOL,QUANTITY_FAILS,DESCRIPTION,PRICE
20180104,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,112.96
20180105,36467W109,GME,31749.0,GAMESTOP CORP (HLDG CO) CL A,18.32
20180105,464287622,IWB,19.0,ISHARES RUSSELL 1000 INDEX ETF,151.23
20180105,464287655,IWM,155413.0,ISHARES RUSSELL 2000 ETF,154.47
20180105,78464A714,XRT,2670.0,SPDR SERIES TR SPDR S&P RETAIL,45.71
20180105,922908652,VXF,1181.0,VANGUARD EXTENDED MARKET ETF,113.25
20180105,922908769,VTI,13529.0,VANGUARD TOTAL STOCK MARKET ET,139.55
20180108,36467W109,GME,18142.0,GAMESTOP CORP (HLDG CO) CL A,18.68
20180108,464287507,IJH,2718.0,ISHARES CORE S&P MID-CAP ETF,193.22
20180108,464287622,IWB,11957.0,ISHARES RUSSELL 1000 INDEX ETF,152.15
20180108,464287655,IWM,1426.0,ISHARES RUSSELL 2000 ETF,154.79
20180108,78464A714,XRT,3555332.0,SPDR SERIES TR SPDR S&P RETAIL,46.11
20180108,808524763,FNDA,3735.0,SCHWAB FUNDAMENTAL U S SMALL C,38.45
20180108,922908652,VXF,4.0,VANGUARD EXTENDED MARKET ETF,113.65
20180108,922908769,VTI,2457.0,VANGUARD TOTAL STOCK MARKET ET,140.37
20180109,36467W109,GME,105.0,GAMESTOP CORP (HLDG CO) CL A,19.23
20180109,464287507,IJH,9542.0,ISHARES CORE S&P MID-CAP ETF,194.18
20180109,464287622,IWB,11297.0,ISHARES RUSSELL 1000 INDEX ETF,152.46
20180109,464287655,IWM,17024.0,ISHARES RUSSELL 2000 ETF,155.03
20180109,78464A714,XRT,2223268.0,SPDR SERIES TR SPDR S&P RETAIL,46.30
20180109,808524763,FNDA,6270.0,SCHWAB FUNDAMENTAL U S SMALL C,38.61
20180109,922908652,VXF,1741.0,VANGUARD EXTENDED MARKET ETF,113.98
20180109,922908769,VTI,24423.0,VANGUARD TOTAL STOCK MARKET ET,140.69
20180110,464287622,IWB,8468.0,ISHARES RUSSELL 1000 INDEX ETF,152.79
20180110,464287655,IWM,537964.0,ISHARES RUSSELL 2000 ETF,154.82
20180110,78464A714,XRT,96306.0,SPDR SERIES TR SPDR S&P RETAIL,45.81
20180110,808524763,FNDA,11460.0,SCHWAB FUNDAMENTAL U S SMALL C,38.44
20180110,922908652,VXF,1915.0,VANGUARD EXTENDED MARKET ETF,113.95
20180110,922908769,VTI,14604.0,VANGUARD TOTAL STOCK MARKET ET,140.95
20180111,36467W109,GME,153616.0,GAMESTOP CORP (HLDG CO) CL A,19.68
20180111,464287655,IWM,2779.0,ISHARES RUSSELL 2000 ETF,154.84
20180111,78464A714,XRT,1391026.0,SPDR SERIES TR SPDR S&P RETAIL,46.14
20180111,808524763,FNDA,7654.0,SCHWAB FUNDAMENTAL U S SMALL C,38.37
20180111,922908611,VBR,8677.0,VANGUARD SMALL-CAP VALUE ETF,134.47
20180112,464287507,IJH,2762.0,ISHARES CORE S&P MID-CAP ETF,195.75
20180112,464287622,IWB,46566.0,ISHARES RUSSELL 1000 INDEX ETF,153.68
20180112,464287655,IWM,14535.0,ISHARES RUSSELL 2000 ETF,157.50
20180112,78464A714,XRT,8886.0,SPDR SERIES TR SPDR S&P RETAIL,47.28
20180112,808524763,FNDA,9486.0,SCHWAB FUNDAMENTAL U S SMALL C,39.00
20180112,922908652,VXF,50.0,VANGUARD EXTENDED MARKET ETF,115.35
20180116,36467W109,GME,278010.0,GAMESTOP CORP (HLDG CO) CL A,17.76
20180116,464287507,IJH,22658.0,ISHARES CORE S&P MID-CAP ETF,196.31
20180116,464287622,IWB,176.0,ISHARES RUSSELL 1000 INDEX ETF,154.67
20180116,464287655,IWM,186309.0,ISHARES RUSSELL 2000 ETF,158.16
20180116,78464A714,XRT,122956.0,SPDR SERIES TR SPDR S&P RETAIL,47.82
20180116,808524763,FNDA,5306.0,SCHWAB FUNDAMENTAL U S SMALL C,39.16
20180116,922908611,VBR,180.0,VANGUARD SMALL-CAP VALUE ETF,136.95
20180116,922908769,VTI,1810.0,VANGUARD TOTAL STOCK MARKET ET,142.75
20180117,36467W109,GME,8804.0,GAMESTOP CORP (HLDG CO) CL A,17.16
20180117,464287507,IJH,273.0,ISHARES CORE S&P MID-CAP ETF,194.83
20180117,464287622,IWB,600.0,ISHARES RUSSELL 1000 INDEX ETF,154.08
20180117,464287655,IWM,189467.0,ISHARES RUSSELL 2000 ETF,156.14
20180117,78464A714,XRT,411.0,SPDR SERIES TR SPDR S&P RETAIL,46.80
20180117,808524763,FNDA,20829.0,SCHWAB FUNDAMENTAL U S SMALL C,38.78
20180117,922908611,VBR,31061.0,VANGUARD SMALL-CAP VALUE ETF,135.69
20180117,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,114.51
20180117,922908769,VTI,3531.0,VANGUARD TOTAL STOCK MARKET ET,142.12
20180118,464287507,IJH,4747.0,ISHARES CORE S&P MID-CAP ETF,196.31
20180118,464287622,IWB,2700.0,ISHARES RUSSELL 1000 INDEX ETF,155.50
20180118,464287655,IWM,159138.0,ISHARES RUSSELL 2000 ETF,157.62
20180118,78464A714,XRT,351.0,SPDR SERIES TR SPDR S&P RETAIL,47.29
20180118,808524763,FNDA,13807.0,SCHWAB FUNDAMENTAL U S SMALL C,39.07
20180119,36467W109,GME,25924.0,GAMESTOP CORP (HLDG CO) CL A,17.86
20180119,464287622,IWB,845.0,ISHARES RUSSELL 1000 INDEX ETF,155.26
20180119,78464A714,XRT,6428.0,SPDR SERIES TR SPDR S&P RETAIL,47.42
20180119,808524763,FNDA,13876.0,SCHWAB FUNDAMENTAL U S SMALL C,38.80
20180119,922908769,VTI,8167.0,VANGUARD TOTAL STOCK MARKET ET,143.18
20180122,36467W109,GME,63665.0,GAMESTOP CORP (HLDG CO) CL A,18.13
20180122,464287507,IJH,15606.0,ISHARES CORE S&P MID-CAP ETF,197.63
20180122,464287622,IWB,747.0,ISHARES RUSSELL 1000 INDEX ETF,156.02
20180122,464287655,IWM,52490.0,ISHARES RUSSELL 2000 ETF,158.60
20180122,78464A714,XRT,139892.0,SPDR SERIES TR SPDR S&P RETAIL,48.30
20180122,808524763,FNDA,13406.0,SCHWAB FUNDAMENTAL U S SMALL C,39.31
20180123,36467W109,GME,5286.0,GAMESTOP CORP (HLDG CO) CL A,17.55
20180123,464287622,IWB,198.0,ISHARES RUSSELL 1000 INDEX ETF,157.25
20180123,464287655,IWM,11124646.0,ISHARES RUSSELL 2000 ETF,159.45
20180123,78464A714,XRT,47066.0,SPDR SERIES TR SPDR S&P RETAIL,48.91
20180123,808524763,FNDA,4492.0,SCHWAB FUNDAMENTAL U S SMALL C,39.45
20180123,922908611,VBR,10024.0,VANGUARD SMALL-CAP VALUE ETF,138.05
20180123,922908652,VXF,133.0,VANGUARD EXTENDED MARKET ETF,117.15
20180123,922908769,VTI,1515.0,VANGUARD TOTAL STOCK MARKET ET,145.06
20180124,464287507,IJH,2812.0,ISHARES CORE S&P MID-CAP ETF,199.04
20180124,464287622,IWB,243.0,ISHARES RUSSELL 1000 INDEX ETF,157.64
20180124,464287655,IWM,75315.0,ISHARES RUSSELL 2000 ETF,159.96
20180124,808524763,FNDA,9351.0,SCHWAB FUNDAMENTAL U S SMALL C,39.53
20180124,922908611,VBR,2022.0,VANGUARD SMALL-CAP VALUE ETF,138.26
20180124,922908769,VTI,1417.0,VANGUARD TOTAL STOCK MARKET ET,145.42
20180125,36467W109,GME,300.0,GAMESTOP CORP (HLDG CO) CL A,16.98
20180125,464287622,IWB,192.0,ISHARES RUSSELL 1000 INDEX ETF,157.54
20180125,464287655,IWM,53413.0,ISHARES RUSSELL 2000 ETF,158.97
20180125,808524763,FNDA,17924.0,SCHWAB FUNDAMENTAL U S SMALL C,39.39
20180125,922908769,VTI,9679.0,VANGUARD TOTAL STOCK MARKET ET,145.28
20180126,36467W109,GME,1095.0,GAMESTOP CORP (HLDG CO) CL A,16.84
20180126,464287622,IWB,1532.0,ISHARES RUSSELL 1000 INDEX ETF,157.56
20180126,464287655,IWM,52288.0,ISHARES RUSSELL 2000 ETF,159.03
20180126,78464A714,XRT,10077.0,SPDR SERIES TR SPDR S&P RETAIL,48.35
20180126,808524763,FNDA,22485.0,SCHWAB FUNDAMENTAL U S SMALL C,39.40
20180126,922908769,VTI,2322.0,VANGUARD TOTAL STOCK MARKET ET,145.34
20180129,36467W109,GME,391.0,GAMESTOP CORP (HLDG CO) CL A,17.06
20180129,464287655,IWM,185.0,ISHARES RUSSELL 2000 ETF,159.60
20180129,78464A714,XRT,603947.0,SPDR SERIES TR SPDR S&P RETAIL,48.84
20180129,808524763,FNDA,15329.0,SCHWAB FUNDAMENTAL U S SMALL C,39.54
20180129,922908611,VBR,89.0,VANGUARD SMALL-CAP VALUE ETF,138.20
20180129,922908769,VTI,2890.0,VANGUARD TOTAL STOCK MARKET ET,146.86
20180130,36467W109,GME,1253.0,GAMESTOP CORP (HLDG CO) CL A,17.15
20180130,464287507,IJH,1445.0,ISHARES CORE S&P MID-CAP ETF,197.58
20180130,464287655,IWM,103590.0,ISHARES RUSSELL 2000 ETF,158.70
20180130,78464A714,XRT,57089.0,SPDR SERIES TR SPDR S&P RETAIL,48.76
20180130,808524763,FNDA,11266.0,SCHWAB FUNDAMENTAL U S SMALL C,39.16
20180130,922908652,VXF,1069.0,VANGUARD EXTENDED MARKET ETF,116.82
20180130,922908769,VTI,6529.0,VANGUARD TOTAL STOCK MARKET ET,145.90
20180131,36467W109,GME,8789.0,GAMESTOP CORP (HLDG CO) CL A,17.07
20180131,464287507,IJH,99.0,ISHARES CORE S&P MID-CAP ETF,195.52
20180131,464287655,IWM,4953.0,ISHARES RUSSELL 2000 ETF,157.18
20180131,78464A714,XRT,5325.0,SPDR SERIES TR SPDR S&P RETAIL,47.67
20180131,808524763,FNDA,3317.0,SCHWAB FUNDAMENTAL U S SMALL C,38.78
20180131,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,115.68
20180131,922908769,VTI,229.0,VANGUARD TOTAL STOCK MARKET ET,144.38
20180201,36467W109,GME,579.0,GAMESTOP CORP (HLDG CO) CL A,16.81
20180201,464287622,IWB,201.0,ISHARES RUSSELL 1000 INDEX ETF,156.65
20180201,464287655,IWM,19268.0,ISHARES RUSSELL 2000 ETF,156.36
20180201,78464A714,XRT,162736.0,SPDR SERIES TR SPDR S&P RETAIL,47.22
20180201,808524763,FNDA,7944.0,SCHWAB FUNDAMENTAL U S SMALL C,38.68
20180201,922908652,VXF,68.0,VANGUARD EXTENDED MARKET ETF,115.44
20180201,922908769,VTI,7798.0,VANGUARD TOTAL STOCK MARKET ET,144.43
20180202,36467W109,GME,778.0,GAMESTOP CORP (HLDG CO) CL A,16.66
20180202,464287655,IWM,2336.0,ISHARES RUSSELL 2000 ETF,156.85
20180202,78464A714,XRT,204877.0,SPDR SERIES TR SPDR S&P RETAIL,46.73
20180202,808524763,FNDA,5392.0,SCHWAB FUNDAMENTAL U S SMALL C,38.71
20180202,922908611,VBR,50.0,VANGUARD SMALL-CAP VALUE ETF,135.55
20180202,922908769,VTI,799.0,VANGUARD TOTAL STOCK MARKET ET,144.37
20180205,36467W109,GME,17756.0,GAMESTOP CORP (HLDG CO) CL A,16.23
20180205,464287507,IJH,13136.0,ISHARES CORE S&P MID-CAP ETF,191.49
20180205,464287655,IWM,4368.0,ISHARES RUSSELL 2000 ETF,153.83
20180205,808524763,FNDA,9963.0,SCHWAB FUNDAMENTAL U S SMALL C,37.90
20180205,922908611,VBR,100.0,VANGUARD SMALL-CAP VALUE ETF,132.77
20180206,36467W109,GME,2840.0,GAMESTOP CORP (HLDG CO) CL A,15.65
20180206,464287507,IJH,3206.0,ISHARES CORE S&P MID-CAP ETF,184.45
20180206,464287655,IWM,24638.0,ISHARES RUSSELL 2000 ETF,147.92
20180206,78464A714,XRT,31895.0,SPDR SERIES TR SPDR S&P RETAIL,44.02
20180206,808524763,FNDA,3631.0,SCHWAB FUNDAMENTAL U S SMALL C,36.60
20180206,922908611,VBR,1393.0,VANGUARD SMALL-CAP VALUE ETF,127.76
20180206,922908652,VXF,170.0,VANGUARD EXTENDED MARKET ETF,109.46
20180206,922908769,VTI,726.0,VANGUARD TOTAL STOCK MARKET ET,135.74
20180207,36467W109,GME,2290.0,GAMESTOP CORP (HLDG CO) CL A,16.14
20180207,464287655,IWM,59133.0,ISHARES RUSSELL 2000 ETF,149.69
20180207,78464A714,XRT,143872.0,SPDR SERIES TR SPDR S&P RETAIL,45.30
20180207,808524763,FNDA,3768.0,SCHWAB FUNDAMENTAL U S SMALL C,36.87
20180207,922908769,VTI,785.0,VANGUARD TOTAL STOCK MARKET ET,137.96
20180208,464287507,IJH,88.0,ISHARES CORE S&P MID-CAP ETF,186.08
20180208,464287655,IWM,1988903.0,ISHARES RUSSELL 2000 ETF,149.84
20180208,78464A714,XRT,37985.0,SPDR SERIES TR SPDR S&P RETAIL,45.75
20180208,808524763,FNDA,24.0,SCHWAB FUNDAMENTAL U S SMALL C,36.82
20180208,922908769,VTI,33890.0,VANGUARD TOTAL STOCK MARKET ET,137.35
20180209,464287655,IWM,142680.0,ISHARES RUSSELL 2000 ETF,145.44
20180212,464287655,IWM,302447.0,ISHARES RUSSELL 2000 ETF,146.77
20180212,78464A714,XRT,8460.0,SPDR SERIES TR SPDR S&P RETAIL,44.74
20180212,922908652,VXF,13.0,VANGUARD EXTENDED MARKET ETF,108.07
20180212,922908769,VTI,13380.0,VANGUARD TOTAL STOCK MARKET ET,134.23
20180213,36467W109,GME,5424.0,GAMESTOP CORP (HLDG CO) CL A,15.80
20180213,464287622,IWB,550.0,ISHARES RUSSELL 1000 INDEX ETF,147.49
20180213,464287655,IWM,298.0,ISHARES RUSSELL 2000 ETF,148.16
20180213,78464A714,XRT,197162.0,SPDR SERIES TR SPDR S&P RETAIL,44.73
20180213,808524763,FNDA,436.0,SCHWAB FUNDAMENTAL U S SMALL C,36.48
20180214,464287655,IWM,2694.0,ISHARES RUSSELL 2000 ETF,148.48
20180214,78464A714,XRT,55585.0,SPDR SERIES TR SPDR S&P RETAIL,44.95
20180214,922908652,VXF,265766.0,VANGUARD EXTENDED MARKET ETF,109.66
20180215,464287655,IWM,413299.0,ISHARES RUSSELL 2000 ETF,151.15
20180215,78464A714,XRT,20118.0,SPDR SERIES TR SPDR S&P RETAIL,45.77
20180215,808524763,FNDA,1627.0,SCHWAB FUNDAMENTAL U S SMALL C,37.24
20180215,922908652,VXF,17997.0,VANGUARD EXTENDED MARKET ETF,111.64
20180216,36467W109,GME,445691.0,GAMESTOP CORP (HLDG CO) CL A,16.41
20180216,464287655,IWM,11161.0,ISHARES RUSSELL 2000 ETF,152.80
20180216,78464A714,XRT,117421.0,SPDR SERIES TR SPDR S&P RETAIL,46.30
20180216,808524763,FNDA,8197.0,SCHWAB FUNDAMENTAL U S SMALL C,37.59
20180216,922908652,VXF,46.0,VANGUARD EXTENDED MARKET ETF,112.82
20180216,922908769,VTI,1151.0,VANGUARD TOTAL STOCK MARKET ET,140.05
20180220,36467W109,GME,591.0,GAMESTOP CORP (HLDG CO) CL A,16.40
20180220,464287507,IJH,46726.0,ISHARES CORE S&P MID-CAP ETF,190.07
20180220,464287655,IWM,882799.0,ISHARES RUSSELL 2000 ETF,153.34
20180220,78464A714,XRT,3751.0,SPDR SERIES TR SPDR S&P RETAIL,46.21
20180220,808524763,FNDA,7351.0,SCHWAB FUNDAMENTAL U S SMALL C,37.67
20180220,922908652,VXF,242.0,VANGUARD EXTENDED MARKET ETF,112.95
20180220,922908769,VTI,321.0,VANGUARD TOTAL STOCK MARKET ET,140.11
20180221,36467W109,GME,175873.0,GAMESTOP CORP (HLDG CO) CL A,15.86
20180221,464287507,IJH,949.0,ISHARES CORE S&P MID-CAP ETF,188.72
20180221,464287655,IWM,2417699.0,ISHARES RUSSELL 2000 ETF,152.08
20180221,78464A714,XRT,387.0,SPDR SERIES TR SPDR S&P RETAIL,45.30
20180221,808524763,FNDA,4614.0,SCHWAB FUNDAMENTAL U S SMALL C,37.35
20180221,922908652,VXF,57.0,VANGUARD EXTENDED MARKET ETF,112.17
20180221,922908769,VTI,1100.0,VANGUARD TOTAL STOCK MARKET ET,139.27
20180222,36467W109,GME,500.0,GAMESTOP CORP (HLDG CO) CL A,15.69
20180222,464287655,IWM,2578449.0,ISHARES RUSSELL 2000 ETF,152.24
20180222,78464A714,XRT,55915.0,SPDR SERIES TR SPDR S&P RETAIL,45.34
20180222,808524763,FNDA,1724.0,SCHWAB FUNDAMENTAL U S SMALL C,37.32
20180222,922908769,VTI,183.0,VANGUARD TOTAL STOCK MARKET ET,138.62
20180223,464287655,IWM,3222528.0,ISHARES RUSSELL 2000 ETF,152.00
20180223,78464A714,XRT,62735.0,SPDR SERIES TR SPDR S&P RETAIL,45.26
20180223,808524763,FNDA,1225.0,SCHWAB FUNDAMENTAL U S SMALL C,37.27
20180223,922908611,VBR,14176.0,VANGUARD SMALL-CAP VALUE ETF,130.32
20180223,922908769,VTI,1130.0,VANGUARD TOTAL STOCK MARKET ET,138.71
20180226,36467W109,GME,65181.0,GAMESTOP CORP (HLDG CO) CL A,15.97
20180226,464287655,IWM,92261.0,ISHARES RUSSELL 2000 ETF,153.98
20180226,808524763,FNDA,1324.0,SCHWAB FUNDAMENTAL U S SMALL C,37.77
20180226,922908769,VTI,229.0,VANGUARD TOTAL STOCK MARKET ET,140.86
20180227,36467W109,GME,100050.0,GAMESTOP CORP (HLDG CO) CL A,16.08
20180227,464287622,IWB,823.0,ISHARES RUSSELL 1000 INDEX ETF,154.41
20180227,464287655,IWM,343091.0,ISHARES RUSSELL 2000 ETF,154.99
20180227,78464A714,XRT,668.0,SPDR SERIES TR SPDR S&P RETAIL,46.11
20180227,808524763,FNDA,2443.0,SCHWAB FUNDAMENTAL U S SMALL C,37.98
20180227,922908652,VXF,22.0,VANGUARD EXTENDED MARKET ETF,113.87
20180227,922908769,VTI,275.0,VANGUARD TOTAL STOCK MARKET ET,142.34
20180228,36467W109,GME,115674.0,GAMESTOP CORP (HLDG CO) CL A,15.57
20180228,464287622,IWB,20972.0,ISHARES RUSSELL 1000 INDEX ETF,152.48
20180228,464287655,IWM,86947.0,ISHARES RUSSELL 2000 ETF,152.76
20180228,78464A714,XRT,1468.0,SPDR SERIES TR SPDR S&P RETAIL,45.17
20180228,808524763,FNDA,7133.0,SCHWAB FUNDAMENTAL U S SMALL C,37.37
20180228,922908611,VBR,50.0,VANGUARD SMALL-CAP VALUE ETF,130.73
20180228,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,112.35
20180228,922908769,VTI,7125.0,VANGUARD TOTAL STOCK MARKET ET,140.55
20180301,36467W109,GME,22703.0,GAMESTOP CORP (HLDG CO) CL A,15.69
20180301,464287655,IWM,39132.0,ISHARES RUSSELL 2000 ETF,150.35
20180301,78464A714,XRT,1324.0,SPDR SERIES TR SPDR S&P RETAIL,45.28
20180301,808524763,FNDA,7509.0,SCHWAB FUNDAMENTAL U S SMALL C,36.91
20180301,922908652,VXF,2283.0,VANGUARD EXTENDED MARKET ETF,111.13
20180301,922908769,VTI,384.0,VANGUARD TOTAL STOCK MARKET ET,139.00
20180302,36467W109,GME,141240.0,GAMESTOP CORP (HLDG CO) CL A,15.97
20180302,464287622,IWB,400.0,ISHARES RUSSELL 1000 INDEX ETF,148.89
20180302,464287655,IWM,1648762.0,ISHARES RUSSELL 2000 ETF,149.95
20180302,78464A714,XRT,1086.0,SPDR SERIES TR SPDR S&P RETAIL,44.85
20180302,808524763,FNDA,225.0,SCHWAB FUNDAMENTAL U S SMALL C,36.72
20180302,922908652,VXF,6934.0,VANGUARD EXTENDED MARKET ETF,110.61
20180302,922908769,VTI,170.0,VANGUARD TOTAL STOCK MARKET ET,137.35
20180305,36467W109,GME,253741.0,GAMESTOP CORP (HLDG CO) CL A,15.93
20180305,464287655,IWM,3695547.0,ISHARES RUSSELL 2000 ETF,152.35
20180305,78464A714,XRT,1192.0,SPDR SERIES TR SPDR S&P RETAIL,45.31
20180305,808524763,FNDA,69.0,SCHWAB FUNDAMENTAL U S SMALL C,37.10
20180305,922908769,VTI,390.0,VANGUARD TOTAL STOCK MARKET ET,138.24
20180306,36467W109,GME,23197.0,GAMESTOP CORP (HLDG CO) CL A,16.05
20180306,464287622,IWB,7744.0,ISHARES RUSSELL 1000 INDEX ETF,151.50
20180306,464287655,IWM,4243713.0,ISHARES RUSSELL 2000 ETF,153.71
20180306,78464A714,XRT,7848.0,SPDR SERIES TR SPDR S&P RETAIL,45.53
20180306,808524763,FNDA,14.0,SCHWAB FUNDAMENTAL U S SMALL C,37.42
20180306,922908611,VBR,250.0,VANGUARD SMALL-CAP VALUE ETF,131.01
20180306,922908652,VXF,673.0,VANGUARD EXTENDED MARKET ETF,113.21
20180306,922908769,VTI,356.0,VANGUARD TOTAL STOCK MARKET ET,139.80
20180307,36467W109,GME,427.0,GAMESTOP CORP (HLDG CO) CL A,16.06
20180307,464287507,IJH,5.0,ISHARES CORE S&P MID-CAP ETF,191.81
20180307,464287655,IWM,1578150.0,ISHARES RUSSELL 2000 ETF,155.37
20180307,78464A714,XRT,181.0,SPDR SERIES TR SPDR S&P RETAIL,46.17
20180307,808524763,FNDA,2071.0,SCHWAB FUNDAMENTAL U S SMALL C,37.79
20180307,922908652,VXF,1.0,VANGUARD EXTENDED MARKET ETF,114.26
20180307,922908769,VTI,365.0,VANGUARD TOTAL STOCK MARKET ET,140.31
20180308,464287655,IWM,1673716.0,ISHARES RUSSELL 2000 ETF,156.74
20180308,78464A714,XRT,100226.0,SPDR SERIES TR SPDR S&P RETAIL,45.54
20180308,808524763,FNDA,1722.0,SCHWAB FUNDAMENTAL U S SMALL C,37.94
20180308,922908611,VBR,150.0,VANGUARD SMALL-CAP VALUE ETF,132.78
20180308,922908652,VXF,2431.0,VANGUARD EXTENDED MARKET ETF,114.93
20180309,36467W109,GME,40146.0,GAMESTOP CORP (HLDG CO) CL A,15.64
20180309,464287622,IWB,23847.0,ISHARES RUSSELL 1000 INDEX ETF,152.64
20180309,464287655,IWM,1000.0,ISHARES RUSSELL 2000 ETF,156.42
20180309,78464A714,XRT,429865.0,SPDR SERIES TR SPDR S&P RETAIL,44.77
20180309,808524763,FNDA,6031.0,SCHWAB FUNDAMENTAL U S SMALL C,37.92
20180309,922908652,VXF,255930.0,VANGUARD EXTENDED MARKET ETF,114.90
20180309,922908769,VTI,1058.0,VANGUARD TOTAL STOCK MARKET ET,140.96
20180312,36467W109,GME,56.0,GAMESTOP CORP (HLDG CO) CL A,15.85
20180312,464287507,IJH,37.0,ISHARES CORE S&P MID-CAP ETF,195.08
20180312,78464A714,XRT,206597.0,SPDR SERIES TR SPDR S&P RETAIL,45.45
20180312,808524763,FNDA,4056.0,SCHWAB FUNDAMENTAL U S SMALL C,38.51
20180312,922908611,VBR,4623.0,VANGUARD SMALL-CAP VALUE ETF,134.41
20180312,922908652,VXF,3083.0,VANGUARD EXTENDED MARKET ETF,116.51
20180312,922908769,VTI,9849.0,VANGUARD TOTAL STOCK MARKET ET,143.30
20180313,36467W109,GME,34.0,GAMESTOP CORP (HLDG CO) CL A,15.55
20180313,464287507,IJH,1902.0,ISHARES CORE S&P MID-CAP ETF,195.29
20180313,464287655,IWM,262396.0,ISHARES RUSSELL 2000 ETF,159.20
20180313,78464A714,XRT,33355.0,SPDR SERIES TR SPDR S&P RETAIL,45.30
20180313,808524763,FNDA,4734.0,SCHWAB FUNDAMENTAL U S SMALL C,38.57
20180313,922908611,VBR,226.0,VANGUARD SMALL-CAP VALUE ETF,134.57
20180313,922908652,VXF,8027.0,VANGUARD EXTENDED MARKET ETF,116.73
20180313,922908769,VTI,65775.0,VANGUARD TOTAL STOCK MARKET ET,143.22
20180314,78464A714,XRT,45536.0,SPDR SERIES TR SPDR S&P RETAIL,45.19
20180314,808524763,FNDA,3916.0,SCHWAB FUNDAMENTAL U S SMALL C,38.41
20180314,922908611,VBR,417.0,VANGUARD SMALL-CAP VALUE ETF,134.00
20180314,922908652,VXF,1555.0,VANGUARD EXTENDED MARKET ETF,116.11
20180314,922908769,VTI,83839.0,VANGUARD TOTAL STOCK MARKET ET,142.33
20180315,464287507,IJH,3676.0,ISHARES CORE S&P MID-CAP ETF,193.21
20180315,464287622,IWB,30641.0,ISHARES RUSSELL 1000 INDEX ETF,153.34
20180315,464287655,IWM,9160.0,ISHARES RUSSELL 2000 ETF,157.71
20180315,78464A714,XRT,1813681.0,SPDR SERIES TR SPDR S&P RETAIL,44.93
20180315,922908611,VBR,100.0,VANGUARD SMALL-CAP VALUE ETF,133.05
20180315,922908652,VXF,296.0,VANGUARD EXTENDED MARKET ETF,115.67
20180315,922908769,VTI,152624.0,VANGUARD TOTAL STOCK MARKET ET,141.61
20180316,464287507,IJH,22246.0,ISHARES CORE S&P MID-CAP ETF,192.50
20180316,78464A714,XRT,713712.0,SPDR SERIES TR SPDR S&P RETAIL,44.65
20180316,922908611,VBR,100.0,VANGUARD SMALL-CAP VALUE ETF,132.62
20180316,922908652,VXF,1763.0,VANGUARD EXTENDED MARKET ETF,115.13
20180316,922908769,VTI,5127.0,VANGUARD TOTAL STOCK MARKET ET,141.42
20180319,36467W109,GME,34886.0,GAMESTOP CORP (HLDG CO) CL A,15.42
20180319,464287507,IJH,1846.0,ISHARES CORE S&P MID-CAP ETF,193.70
20180319,464287622,IWB,5.0,ISHARES RUSSELL 1000 INDEX ETF,153.39
20180319,464287655,IWM,18167.0,ISHARES RUSSELL 2000 ETF,157.80
20180319,78464A714,XRT,1592127.0,SPDR SERIES TR SPDR S&P RETAIL,44.74
20180319,808524763,FNDA,1886.0,SCHWAB FUNDAMENTAL U S SMALL C,38.22
20180319,922908769,VTI,38604.0,VANGUARD TOTAL STOCK MARKET ET,141.66
20180320,464287622,IWB,15897.0,ISHARES RUSSELL 1000 INDEX ETF,151.34
20180320,464287655,IWM,30098.0,ISHARES RUSSELL 2000 ETF,156.28
20180320,78464A714,XRT,4467379.0,SPDR SERIES TR SPDR S&P RETAIL,44.40
20180320,808524763,FNDA,13896.0,SCHWAB FUNDAMENTAL U S SMALL C,37.87
20180320,922908611,VBR,13045.0,VANGUARD SMALL-CAP VALUE ETF,132.43
20180320,922908652,VXF,3101.0,VANGUARD EXTENDED MARKET ETF,114.63
20180320,922908769,VTI,8189.0,VANGUARD TOTAL STOCK MARKET ET,139.84
20180321,464287622,IWB,4111.0,ISHARES RUSSELL 1000 INDEX ETF,151.54
20180321,464287655,IWM,10496.0,ISHARES RUSSELL 2000 ETF,156.24
20180321,78464A714,XRT,543618.0,SPDR SERIES TR SPDR S&P RETAIL,44.05
20180321,808524763,FNDA,12805.0,SCHWAB FUNDAMENTAL U S SMALL C,37.85
20180321,922908611,VBR,4735.0,VANGUARD SMALL-CAP VALUE ETF,132.32
20180321,922908652,VXF,12940.0,VANGUARD EXTENDED MARKET ETF,114.68
20180322,36467W109,GME,27152.0,GAMESTOP CORP (HLDG CO) CL A,14.02
20180322,464287507,IJH,200.0,ISHARES CORE S&P MID-CAP ETF,192.68
20180322,464287622,IWB,405.0,ISHARES RUSSELL 1000 INDEX ETF,151.35
20180322,464287655,IWM,10000.0,ISHARES RUSSELL 2000 ETF,157.15
20180322,78464A714,XRT,100.0,SPDR SERIES TR SPDR S&P RETAIL,44.06
20180322,808524763,FNDA,13565.0,SCHWAB FUNDAMENTAL U S SMALL C,38.02
20180322,922908611,VBR,664.0,VANGUARD SMALL-CAP VALUE ETF,132.86
20180322,922908652,VXF,13846.0,VANGUARD EXTENDED MARKET ETF,115.14
